事故时间,车龄,天气,车型,路面状况,碰撞物体,人为因素,严重程度
1,2,1,3,4,6,35,1
1,3,1,2,3,4,14,1
2,3,1,3,1,7,5,1
1,1,2,3,2,4,14,1
1,3,1,3,3,4,32,1
1,1,1,2,4,7,32,1
1,2,2,1,2,8,25,1
1,3,1,2,3,8,5,1
2,3,1,2,1,7,35,1
2,3,2,3,4,4,35,1
1,2,1,3,2,7,32,1
1,3,2,3,1,8,8,1
2,3,2,2,2,9,35,1
1,2,2,1,3,2,35,1
1,1,1,3,2,2,3,1
1,3,2,2,4,1,35,1
1,1,2,3,3,8,22,1
2,3,1,3,2,7,35,1
1,3,1,3,4,4,5,1
1,2,1,2,2,4,35,1
2,1,1,3,1,6,25,1
1,2,2,3,1,4,20,1
2,2,2,3,2,2,15,1
2,1,2,2,1,2,5,1
1,1,1,2,1,7,25,1
2,2,1,3,1,7,35,1
2,1,1,2,4,8,15,1
1,2,2,2,1,9,25,1
2,1,2,3,3,8,3,1
1,2,1,2,3,8,3,1
2,3,1,2,2,1,32,1
2,1,1,2,2,9,32,1
1,1,2,3,4,2,13,1
2,3,1,1,3,9,5,1
2,2,2,2,4,8,32,1
1,3,1,3,2,9,5,1
2,3,1,2,3,6,32,1
2,2,2,2,2,1,32,1
2,2,2,2,2,1,25,1
2,3,2,1,2,6,5,1
2,1,1,1,2,4,35,1
2,3,2,3,4,2,25,1
2,1,2,3,4,8,5,1
2,2,2,1,1,6,32,1
1,2,2,3,4,4,35,1
2,3,2,3,1,4,32,1
1,2,2,2,2,7,35,1
2,2,2,3,3,2,5,1
2,1,1,2,2,9,32,1
2,1,1,2,1,6,35,1
2,2,2,3,1,8,35,1
2,1,1,2,4,2,25,1
2,3,1,2,1,7,32,1
1,2,2,3,1,7,25,1
2,3,1,3,2,6,35,1
2,3,2,1,2,6,32,1
2,1,1,1,2,3,35,1
1,3,2,3,3,7,35,1
1,1,2,1,1,7,5,1
1,3,1,3,1,6,32,1
2,2,1,3,1,1,5,1
2,1,2,2,1,9,32,1
1,1,1,1,2,5,32,1
1,1,1,3,3,8,35,1
1,2,2,3,1,1,35,1
1,3,2,2,1,5,35,1
2,1,1,1,2,9,35,1
2,3,1,3,4,9,25,1
1,2,1,1,3,8,32,1
1,1,2,1,4,2,23,1
2,1,2,3,4,6,5,1
2,1,2,2,2,4,35,1
1,2,2,2,2,7,35,1
1,3,2,1,3,7,35,1
2,3,1,1,3,7,25,1
1,2,2,3,2,5,14,1
1,2,2,1,1,5,22,1
2,3,1,3,3,9,35,1
1,2,1,2,3,1,13,1
1,2,1,1,2,6,25,1
2,3,1,3,3,7,32,1
2,1,1,3,4,9,35,1
2,1,2,2,2,1,32,1
1,2,2,2,3,6,5,1
2,2,1,1,1,9,35,1
1,2,2,1,2,1,5,1
1,2,2,3,2,2,32,1
1,3,1,3,1,4,15,1
2,3,2,3,3,8,32,1
1,1,2,2,3,1,35,1
1,3,1,3,3,6,35,1
2,3,1,3,4,6,32,1
1,3,1,1,1,1,2,1
2,1,1,2,4,8,5,1
2,1,2,3,2,7,3,1
2,2,2,2,4,8,25,1
1,1,2,2,4,6,2,1
2,3,1,1,3,8,20,1
2,2,1,3,2,7,35,1
2,3,2,3,3,4,22,1
2,1,2,2,4,9,2,1
1,1,1,2,4,9,5,1
1,3,2,1,2,2,25,1
2,1,1,2,4,7,32,1
2,1,1,3,3,1,2,1
1,3,1,3,2,8,35,1
2,2,1,2,1,8,20,1
1,3,2,1,2,5,32,1
2,2,1,2,3,1,32,1
1,1,1,1,3,7,35,1
1,2,2,2,1,8,32,1
1,1,2,2,1,2,35,1
2,1,2,2,1,9,2,1
2,3,1,2,4,1,32,1
2,2,2,3,2,9,35,1
1,2,2,3,1,1,32,1
1,1,1,1,4,4,5,1
1,3,2,2,4,7,5,1
1,3,2,2,4,9,35,1
2,3,2,1,4,9,35,1
2,1,2,3,3,8,32,1
1,3,1,2,4,9,32,1
2,3,2,3,1,7,35,1
1,3,2,3,4,1,2,1
2,3,1,1,4,6,32,1
1,3,2,3,3,8,5,1
2,2,1,2,1,6,32,1
1,3,1,3,3,1,32,1
2,1,1,3,4,2,32,1
2,2,2,2,1,4,35,1
1,3,2,2,3,4,15,1
2,3,1,3,4,6,25,1
1,2,1,2,2,2,32,1
1,1,1,3,3,9,35,1
2,1,1,1,1,1,32,1
1,1,1,2,1,6,35,1
2,1,1,3,1,7,32,1
1,3,1,2,2,7,32,1
1,2,2,3,4,1,5,1
2,2,2,2,2,2,25,1
2,2,2,2,3,8,35,1
2,3,1,1,2,9,35,1
2,1,1,2,1,3,25,1
2,3,1,1,3,1,5,1
2,3,2,2,1,7,32,1
1,1,2,1,1,9,13,1
1,3,2,1,1,7,5,1
1,1,2,2,1,6,2,1
1,2,2,3,4,6,32,1
2,1,2,3,3,9,35,1
2,3,2,3,1,7,20,1
2,3,1,3,4,8,32,1
2,2,1,1,1,2,32,1
2,2,2,2,1,4,5,1
2,3,2,1,4,1,20,1
2,3,1,1,4,4,6,1
2,3,1,2,1,4,2,1
2,2,1,3,2,1,32,1
1,1,2,1,1,6,2,1
2,2,1,1,1,2,5,1
1,1,2,3,2,2,25,1
2,1,1,1,4,7,25,1
1,3,2,3,4,8,35,1
2,2,2,3,2,4,25,1
1,1,1,1,2,8,3,1
1,1,2,1,3,6,32,1
2,2,2,2,1,2,25,1
1,1,2,3,3,7,35,1
1,2,2,2,2,4,35,1
1,3,2,1,2,9,35,1
1,2,2,2,4,7,25,1
1,2,1,3,1,8,35,1
2,1,1,3,2,6,5,1
1,3,2,1,1,4,32,1
1,2,1,3,4,6,32,1
1,2,1,1,4,9,32,1
1,2,2,2,1,6,25,1
1,1,1,3,3,1,25,1
2,2,1,2,2,2,32,1
2,1,1,3,4,9,35,1
1,2,2,1,2,7,25,1
2,1,2,3,4,4,35,1
2,1,2,1,3,7,35,1
1,1,1,2,1,8,32,1
2,3,1,2,4,7,32,1
2,3,2,3,3,9,35,1
1,2,2,3,1,4,32,1
2,1,1,3,1,9,25,1
1,1,1,3,4,7,32,1
1,3,2,2,4,2,8,1
1,1,1,1,4,1,32,1
1,3,2,3,1,1,5,1
1,3,2,3,3,9,2,1
2,1,2,3,2,8,35,1
1,2,2,3,1,2,13,1
2,3,2,3,2,4,35,1
1,1,2,3,3,1,25,1
1,2,1,3,3,5,32,1
2,3,2,2,3,1,32,1
2,1,1,1,2,5,22,1
1,3,2,2,4,2,35,1
2,1,2,3,3,9,25,1
2,1,2,2,3,6,25,1
1,2,2,2,3,7,14,1
2,1,2,3,3,8,5,1
2,3,2,2,3,7,32,1
2,1,1,2,4,3,35,1
1,2,1,3,2,6,32,1
2,3,1,1,4,5,32,1
1,1,2,1,4,8,35,1
1,3,1,1,1,2,35,1
2,2,2,2,1,8,32,1
2,3,1,1,1,7,35,1
2,1,2,2,4,8,13,1
2,3,1,2,3,9,35,1
1,3,1,3,2,7,35,1
1,3,2,2,2,8,25,1
1,1,2,2,4,3,32,1
2,3,2,1,2,2,35,1
1,2,1,1,1,1,16,1
2,2,2,1,1,8,25,1
1,3,1,2,2,8,35,1
1,1,2,3,3,7,25,1
1,1,1,3,4,6,32,1
1,1,1,3,1,7,35,1
2,2,1,3,4,9,35,1
2,3,2,1,1,8,2,1
1,2,2,3,3,4,35,1
2,1,1,3,3,8,35,1
2,1,2,2,2,4,35,1
1,3,1,3,2,9,6,1
2,2,2,3,4,9,35,1
2,1,1,1,1,7,25,1
1,1,1,2,4,8,22,1
2,2,2,2,4,7,34,1
1,1,2,1,1,1,32,1
1,2,1,1,4,6,5,1
1,1,1,3,4,7,25,1
2,2,1,1,3,1,35,1
1,2,1,3,4,4,2,1
2,3,1,2,1,9,35,1
2,1,2,3,4,9,35,1
2,1,1,2,3,8,3,1
2,3,1,3,4,9,35,1
2,3,1,2,2,4,32,1
1,3,1,2,1,2,32,1
2,2,2,3,1,2,15,1
2,1,2,2,1,4,32,1
2,2,1,2,2,6,35,1
1,1,1,1,3,7,13,1
2,2,1,3,3,5,35,1
2,2,1,3,1,4,35,1
2,3,2,1,3,6,32,1
1,2,2,3,4,1,20,1
1,1,1,1,2,4,35,1
2,1,2,3,1,8,25,1
2,3,1,2,1,2,32,1
1,1,1,2,1,7,25,1
1,1,2,3,3,2,35,1
1,3,2,3,2,6,2,1
2,2,1,3,2,4,25,1
2,1,1,3,2,7,25,1
2,3,1,3,4,2,32,1
1,1,2,2,2,8,5,1
1,2,1,3,3,9,25,1
1,1,1,3,2,5,35,1
1,3,1,1,3,2,25,1
1,3,1,2,1,1,13,1
2,1,2,3,4,1,25,1
1,3,1,3,2,4,35,1
1,2,2,3,2,8,32,1
2,3,2,2,3,8,35,1
1,2,1,3,2,7,32,1
2,2,2,2,3,7,35,1
2,3,1,3,3,6,35,1
1,2,2,3,2,4,25,1
1,1,2,2,1,9,32,1
1,2,1,2,4,9,35,1
1,1,2,2,1,1,5,1
1,2,2,3,4,1,32,1
1,2,1,2,3,9,35,1
2,2,2,2,3,1,35,1
1,1,1,2,1,2,32,1
2,1,2,1,1,7,35,1
1,3,1,1,1,8,32,1
2,3,2,1,4,2,32,1
1,3,2,2,2,6,32,1
2,3,1,2,1,6,32,1
2,1,1,2,1,9,35,1
2,1,2,2,3,4,25,1
1,3,1,3,3,8,35,1
2,1,1,2,2,9,32,1
1,1,2,3,2,2,25,1
1,3,2,2,3,6,15,1
1,2,2,2,1,1,15,1
2,3,1,1,2,9,5,1
1,3,1,1,2,2,25,1
2,3,1,3,1,1,35,1
2,1,2,2,1,1,2,1
2,2,1,1,3,6,25,1
2,3,1,1,4,2,35,1
2,1,1,3,4,4,32,1
2,2,2,1,2,9,35,1
1,2,1,3,2,6,5,1
2,3,2,3,1,8,35,1
2,2,2,2,2,2,32,1
2,3,2,2,3,1,32,1
1,2,1,2,2,7,35,1
1,3,2,3,2,9,16,1
1,1,2,3,2,7,5,1
2,2,2,3,3,7,32,1
2,1,2,1,2,5,32,1
2,2,1,3,2,2,35,1
2,1,2,2,1,1,35,1
2,2,1,2,4,9,5,1
1,3,1,1,4,8,2,1
1,2,2,3,2,1,32,1
2,1,1,2,1,2,35,1
1,3,2,2,3,8,32,1
2,2,2,1,1,8,5,1
2,1,2,3,1,7,13,1
2,2,2,1,2,7,32,1
1,2,1,1,3,8,4,1
1,3,1,3,2,8,25,1
2,1,1,2,4,4,35,1
2,2,2,2,2,5,25,1
2,1,1,3,3,1,25,1
2,2,2,1,1,8,5,1
2,3,2,3,2,2,32,1
2,1,2,2,1,2,35,1
2,3,2,2,2,7,25,1
2,1,2,3,3,9,35,1
2,1,2,3,4,5,25,1
2,1,2,3,1,8,13,1
2,1,1,2,1,5,25,1
1,3,2,2,4,2,35,1
2,3,1,2,3,7,7,1
2,2,2,1,3,8,2,1
2,1,2,2,2,8,32,1
1,2,2,3,1,2,32,1
2,3,1,3,3,2,32,1
2,3,1,3,4,1,15,1
2,2,1,3,1,1,2,1
2,2,1,2,2,1,16,1
1,2,2,1,3,2,5,1
2,3,2,2,2,7,35,1
1,1,2,1,1,7,32,1
2,1,1,1,2,6,21,1
2,1,1,1,2,7,32,1
1,2,1,3,1,4,5,1
1,1,2,1,1,7,35,1
2,3,1,3,4,6,35,1
2,3,1,3,3,8,25,1
1,2,1,1,2,2,25,1
1,3,1,3,3,6,32,1
1,1,2,1,1,7,25,1
2,2,2,3,4,4,16,1
2,1,2,2,3,1,35,1
2,2,1,3,4,6,35,1
2,1,2,1,1,6,25,1
2,1,2,1,4,6,5,1
2,1,2,2,3,6,32,1
1,2,1,2,2,6,35,1
2,2,1,2,4,4,5,1
1,3,2,1,4,1,32,1
1,3,2,3,3,6,25,1
2,3,1,2,1,8,35,1
1,3,1,3,3,9,32,1
2,1,2,3,3,3,2,1
1,1,1,3,1,6,25,1
1,2,2,2,4,7,5,1
2,3,1,1,1,8,32,1
1,2,1,3,1,1,8,1
1,2,1,1,1,8,25,1
2,1,1,2,3,3,35,1
1,3,2,3,3,7,3,1
2,1,2,3,3,1,25,1
1,1,1,3,4,9,25,1
2,2,2,1,1,8,14,1
2,1,1,3,3,8,25,1
1,3,2,1,3,6,32,1
2,2,1,2,1,8,32,1
2,3,1,3,2,1,25,1
1,1,2,1,3,1,5,1
2,3,1,2,4,8,5,1
2,1,1,2,3,9,5,1
1,3,1,3,1,4,32,1
1,2,2,2,1,6,32,1
1,3,1,2,3,8,32,1
2,1,2,3,4,7,15,1
1,3,2,3,2,7,2,1
1,3,1,2,2,1,32,1
1,2,2,2,3,4,5,1
1,3,2,3,4,9,2,1
2,2,1,1,3,1,32,1
1,2,2,3,4,8,35,1
1,3,1,3,1,8,25,1
1,1,1,2,1,8,2,1
1,3,2,2,3,1,18,1
1,2,1,3,1,6,7,1
2,3,1,3,2,8,32,1
1,3,1,1,4,8,20,1
1,2,1,3,3,7,35,1
1,1,1,3,3,1,32,1
1,1,1,3,3,7,13,1
2,2,1,2,3,8,35,1
2,2,1,1,3,9,22,1
1,3,2,2,1,2,25,1
1,3,2,3,2,7,23,1
2,2,2,2,2,4,35,1
2,1,1,2,2,4,32,1
1,3,2,3,1,2,32,1
1,3,1,3,4,6,35,1
1,3,2,1,2,1,35,1
1,3,2,1,1,4,35,1
2,2,1,3,1,7,35,1
2,3,1,2,2,9,25,1
2,2,2,1,3,5,25,1
1,3,2,1,2,1,35,1
2,3,2,3,3,6,32,1
1,2,2,3,2,9,5,1
2,1,1,2,2,8,20,1
1,3,2,1,2,9,35,1
2,3,2,2,1,9,13,1
1,2,1,1,1,6,4,1
2,3,2,3,2,1,2,1
2,2,1,3,4,3,32,1
1,1,2,2,4,2,25,1
2,1,1,1,4,8,32,1
1,2,1,3,4,1,2,1
2,2,2,2,2,3,6,1
2,2,2,3,2,8,35,1
2,1,2,2,2,1,2,1
2,1,2,3,4,7,3,1
2,3,1,1,3,4,25,1
1,3,1,3,1,8,35,1
2,2,2,3,3,1,32,1
1,3,1,2,1,1,25,1
2,2,1,1,2,7,32,1
2,2,1,3,1,7,25,1
2,2,1,2,1,6,35,1
1,3,2,1,3,5,32,1
2,2,2,2,1,7,35,1
2,3,2,3,1,4,35,1
1,1,1,3,4,1,35,1
1,2,2,3,4,2,25,1
1,2,2,3,4,7,35,1
2,3,1,3,2,7,22,1
1,3,1,3,4,6,35,1
2,1,2,1,2,4,32,1
2,1,1,2,3,1,35,1
1,1,1,3,2,8,18,1
2,2,1,2,2,7,2,1
1,1,2,1,3,4,32,1
2,2,2,1,2,7,18,1
1,3,2,3,1,4,2,1
2,3,1,2,1,2,2,1
2,2,2,2,1,8,35,1
2,2,2,3,1,1,2,1
2,3,1,3,1,8,13,1
2,2,1,2,2,4,35,1
2,1,2,3,3,8,13,1
1,2,2,1,3,8,2,1
2,2,1,1,3,6,5,1
1,1,1,3,3,1,25,1
1,3,2,1,2,9,32,1
1,2,2,3,1,5,14,1
1,3,1,1,2,7,35,1
2,1,2,1,2,8,25,1
2,1,1,1,1,1,14,1
1,1,2,3,1,4,32,1
2,1,2,2,3,4,32,1
2,3,2,2,2,4,5,1
2,3,1,2,2,7,35,1
1,1,1,3,1,8,32,1
2,3,1,2,4,2,14,1
2,1,1,3,2,8,25,1
2,2,2,3,3,7,35,1
2,2,2,1,1,8,5,1
1,2,1,2,2,6,2,1
2,1,2,3,2,3,18,1
1,2,1,3,1,2,35,1
2,1,1,3,1,1,25,1
1,1,2,3,1,7,25,1
2,1,1,1,4,1,2,1
2,3,2,3,2,8,5,1
1,2,1,3,4,5,18,1
2,2,2,3,4,4,2,1
2,3,1,2,4,6,25,1
2,2,1,1,2,7,13,1
1,1,1,2,3,8,25,1
1,1,1,2,4,8,16,1
1,1,2,2,1,8,35,1
2,2,1,1,1,6,2,1
2,1,2,3,1,7,32,1
2,1,1,1,4,1,32,1
2,2,1,1,1,8,35,1
2,3,2,3,2,2,35,1
2,2,1,3,3,2,5,1
1,2,1,2,2,4,35,1
1,3,1,2,1,7,35,1
1,2,2,3,4,7,25,1
1,2,2,2,4,9,25,1
1,2,2,2,2,8,25,1
1,2,1,2,2,7,35,1
2,2,2,2,2,9,25,1
2,1,2,2,1,6,2,1
1,3,2,3,2,8,35,1
1,1,1,1,3,7,13,1
2,3,2,1,1,2,13,1
1,1,2,1,2,1,2,1
2,2,1,3,1,9,25,1
2,1,1,2,2,8,13,1
2,1,1,2,3,8,5,1
2,3,1,1,3,4,32,1
2,3,2,2,3,6,35,1
2,1,1,3,4,6,35,1
1,2,2,2,1,8,35,1
1,1,2,2,1,1,35,1
2,3,1,2,3,1,5,1
2,1,1,3,2,9,32,1
2,1,1,2,4,8,35,1
1,2,1,1,2,2,4,1
2,1,1,2,1,1,35,1
2,3,1,1,1,4,35,1
1,3,1,3,3,4,32,1
1,1,2,3,1,7,32,1
2,3,2,1,2,6,35,1
1,2,1,1,1,8,18,1
2,2,2,1,1,9,9,1
2,1,1,1,1,1,35,1
2,2,1,1,4,2,32,1
2,2,1,3,1,1,25,1
1,3,2,3,2,4,5,1
2,2,2,1,3,7,25,1
1,2,2,2,2,4,20,1
2,1,2,1,3,7,2,1
2,2,1,1,1,8,32,1
2,1,2,3,2,4,32,1
1,3,1,1,2,1,5,1
1,1,1,2,2,5,32,1
2,1,1,1,4,2,35,1
2,3,1,3,3,1,35,1
2,2,2,3,4,8,32,1
1,1,1,3,2,5,35,1
2,3,2,3,1,7,32,1
2,1,2,1,3,7,35,1
1,3,1,3,1,8,35,1
1,3,2,1,4,4,35,1
1,1,1,3,3,2,32,1
1,1,1,3,1,6,32,1
1,3,2,2,1,9,35,1
2,2,2,3,2,5,35,1
2,1,1,2,2,1,35,1
1,1,1,3,4,1,32,1
1,3,1,1,3,9,32,1
1,1,1,1,3,1,32,1
1,2,1,3,2,8,32,1
2,2,2,3,1,4,35,1
1,1,1,1,4,2,35,1
1,3,1,2,4,4,32,1
2,2,2,1,1,9,25,1
1,1,2,2,3,8,25,1
2,3,2,2,1,4,35,1
2,2,1,2,1,6,2,1
2,1,1,1,2,6,5,1
1,1,1,1,3,4,5,1
2,2,2,2,4,7,2,1
1,3,1,3,3,9,25,1
1,1,1,1,3,1,20,1
2,1,2,2,1,8,25,1
1,3,1,1,3,7,8,1
2,2,1,3,2,7,5,1
2,1,2,3,2,6,32,1
1,3,1,2,2,7,32,1
2,3,1,3,1,6,32,1
1,2,2,3,1,4,32,1
1,2,1,1,4,6,32,1
1,3,1,2,4,4,35,1
1,2,2,2,2,9,35,1
2,3,1,3,4,1,32,1
2,2,2,1,2,1,19,1
2,1,2,2,4,8,3,1
1,3,2,3,3,8,35,1
1,2,2,3,1,6,25,1
2,3,2,2,3,1,9,1
1,1,2,2,4,1,4,1
1,3,1,2,4,8,13,1
2,1,2,2,4,4,32,1
2,1,2,3,3,8,35,1
2,1,2,3,3,9,16,1
2,1,2,1,1,6,35,1
1,1,2,3,3,2,32,1
1,2,1,3,2,1,25,1
2,3,1,3,2,1,35,1
1,1,1,2,2,4,35,1
2,1,1,2,4,8,32,1
1,3,2,2,1,8,35,1
1,3,1,1,2,2,32,1
1,1,1,3,3,9,4,1
2,2,2,1,2,8,35,1
1,1,2,1,1,4,32,1
2,3,2,2,1,8,35,1
1,3,2,1,4,4,13,1
1,3,1,2,4,8,32,1
1,1,1,2,2,1,2,1
1,2,2,3,1,1,32,1
1,1,2,1,1,4,5,1
1,1,2,1,4,2,35,1
1,2,1,2,1,4,25,1
1,2,2,2,3,9,32,1
1,3,2,3,2,2,32,1
2,1,1,3,2,5,35,1
2,3,2,3,1,6,32,1
1,3,1,1,1,2,25,1
2,3,2,2,2,7,25,1
1,3,2,1,3,1,2,1
2,3,2,3,3,4,8,1
2,2,1,2,2,1,5,1
1,3,1,2,4,8,25,1
2,1,2,1,4,6,32,1
2,3,1,3,2,2,5,1
2,1,2,3,4,9,8,1
2,2,2,3,1,4,13,1
2,1,1,1,2,6,32,1
1,3,2,3,1,1,5,1
1,1,1,2,4,8,19,1
1,2,2,3,2,6,8,1
1,1,2,3,3,9,32,1
2,1,1,2,1,1,32,1
2,1,1,3,1,4,13,1
1,2,1,3,1,8,35,1
1,3,2,3,4,4,32,1
2,3,2,2,2,4,2,1
2,2,2,2,2,1,32,1
2,1,2,2,2,3,3,1
2,1,2,2,1,1,32,1
2,1,1,3,1,7,13,1
2,1,1,3,4,9,5,1
2,1,1,3,4,2,32,1
1,3,1,1,4,6,32,1
2,3,2,1,4,8,35,1
1,3,1,2,4,9,25,1
1,2,2,3,3,5,35,1
1,2,2,3,3,2,35,1
2,3,1,2,4,7,25,1
1,3,1,1,3,4,20,1
2,1,2,2,2,3,35,1
1,1,1,3,1,9,32,1
1,3,1,3,1,4,5,1
2,1,1,3,3,1,25,1
1,1,2,3,3,7,32,1
1,2,2,1,4,1,25,1
2,2,2,3,2,1,32,1
1,2,2,3,4,8,27,1
2,3,1,3,2,1,35,1
1,2,1,3,2,1,35,1
2,1,2,3,3,7,32,1
2,3,1,2,2,7,35,1
2,3,2,3,1,9,5,1
2,3,1,1,4,4,25,1
2,3,2,3,3,5,35,1
1,2,1,2,1,8,32,1
1,3,2,3,2,8,35,1
2,2,1,3,1,8,32,1
1,3,1,3,4,1,5,1
2,2,2,2,3,4,25,1
1,3,1,3,4,9,32,1
1,3,1,3,1,4,32,1
2,2,2,3,2,2,32,1
1,2,1,2,4,4,32,1
1,2,2,1,1,1,2,1
2,2,1,1,3,2,32,1
1,3,1,2,2,2,25,1
1,2,2,1,2,9,25,1
1,1,1,2,4,6,35,1
1,2,2,3,3,1,5,1
1,3,1,3,1,9,35,1
2,2,1,3,1,8,32,1
2,3,2,2,1,4,25,1
2,1,2,1,2,6,25,1
2,3,1,1,2,8,35,1
1,1,1,3,1,4,25,1
2,2,1,3,2,6,32,1
1,1,1,1,1,8,5,1
2,2,1,3,3,8,32,1
1,2,2,1,2,6,35,1
1,1,1,3,2,1,22,1
2,3,1,3,3,2,35,1
2,3,1,3,2,8,9,1
2,3,1,2,1,8,16,1
1,1,2,1,3,8,35,1
1,1,1,1,4,9,35,1
2,1,2,3,3,7,35,1
1,2,1,2,4,4,35,1
1,1,2,3,1,7,32,1
2,1,2,1,2,7,35,1
1,1,2,2,4,1,5,1
1,1,2,3,3,9,3,1
2,3,2,1,3,6,5,1
2,2,2,2,3,7,35,1
1,3,2,3,4,9,35,1
1,3,2,3,1,4,35,1
1,3,2,3,4,1,32,1
1,3,1,1,3,6,2,1
1,1,1,3,1,7,32,1
1,2,2,3,1,6,35,1
1,3,1,2,4,8,20,1
2,2,1,3,3,8,32,1
1,1,2,2,4,4,35,1
1,2,1,2,3,7,35,1
1,2,2,2,4,3,25,1
1,2,1,3,4,1,32,1
1,3,2,3,4,9,32,1
1,1,1,2,1,1,32,1
1,2,1,3,1,1,35,1
2,1,1,2,4,1,35,1
1,2,1,3,2,7,25,1
2,2,2,2,4,1,35,1
2,2,1,2,4,8,4,1
2,2,1,3,3,1,32,1
1,1,2,2,3,9,5,1
2,2,1,3,1,8,4,1
2,1,2,1,4,4,14,1
1,1,1,3,2,6,15,1
1,2,2,2,1,1,35,1
2,1,1,2,2,6,32,1
2,1,2,2,2,8,35,1
2,2,2,2,2,6,25,1
1,1,2,2,3,3,13,1
2,1,1,3,2,6,32,1
2,2,1,3,2,4,14,1
2,3,2,3,2,7,25,1
1,2,2,2,3,9,32,1
1,1,1,3,4,8,32,1
2,2,1,2,3,2,16,1
2,2,1,1,4,2,14,1
1,3,1,3,1,8,35,1
2,3,1,1,1,6,35,1
2,3,2,3,2,2,25,1
2,1,1,3,3,1,32,1
1,2,1,3,3,7,16,1
1,1,1,3,1,8,35,1
1,3,2,1,3,9,13,1
2,2,1,3,1,4,35,1
2,1,1,1,3,9,14,1
1,1,1,2,2,1,32,1
2,3,2,1,2,8,32,1
2,2,1,1,1,4,35,1
2,1,2,2,4,8,32,1
1,2,1,2,4,9,20,1
1,2,1,1,3,4,35,1
1,3,2,1,3,8,32,1
1,1,2,1,4,2,25,1
2,1,2,2,1,9,13,1
1,1,1,2,3,9,25,1
2,3,1,3,1,1,16,1
2,1,2,2,1,3,32,1
2,1,2,3,3,8,35,1
2,3,1,2,2,2,25,1
1,2,1,3,3,5,35,1
1,2,1,2,3,9,20,1
1,3,2,2,1,1,25,1
2,2,2,2,1,9,25,1
2,1,1,3,4,6,9,1
2,3,2,2,1,4,35,1
2,2,1,3,1,4,35,1
2,2,2,1,4,5,32,1
1,1,1,3,1,7,2,1
2,2,2,2,1,2,35,1
2,3,2,1,1,2,32,1
1,3,2,1,2,7,8,1
1,3,2,3,3,8,14,1
1,3,2,1,4,9,32,1
2,1,1,1,2,1,35,1
1,3,2,1,4,7,32,1
1,2,1,3,3,1,13,1
2,2,2,3,2,1,9,1
1,3,1,1,2,6,2,1
2,3,1,2,3,2,35,1
1,3,1,1,4,7,32,1
1,3,2,2,2,7,32,1
1,1,2,3,4,4,35,1
2,2,1,3,2,8,32,1
1,1,2,3,3,2,35,1
1,1,2,1,4,3,35,1
1,1,1,2,1,7,35,1
2,2,2,3,3,2,35,1
2,2,1,1,2,1,5,1
1,1,1,1,2,6,4,1
2,1,1,2,2,6,35,1
1,1,2,1,3,4,5,1
1,1,1,3,4,5,25,1
2,2,1,2,3,8,25,1
1,3,1,3,2,7,5,1
1,1,1,3,4,5,13,1
1,3,1,3,4,4,35,1
1,1,1,3,4,8,35,1
2,3,1,2,4,8,2,1
2,1,1,1,1,4,35,1
2,1,1,3,3,7,32,1
1,2,2,3,2,1,20,1
1,3,2,1,3,1,25,1
1,3,1,3,4,5,32,1
2,3,2,1,2,2,25,1
2,1,2,2,2,5,32,1
2,3,2,1,3,9,25,1
2,1,2,3,4,8,32,1
1,1,2,3,2,8,35,1
2,2,2,2,4,4,35,1
2,1,1,1,1,1,25,1
2,1,2,3,1,9,32,1
2,1,1,1,4,8,3,1
1,3,2,1,1,8,16,1
2,2,1,3,4,7,25,1
1,3,1,1,4,7,35,1
2,1,1,1,4,8,2,1
2,3,1,1,1,6,20,1
1,3,2,3,2,9,32,1
2,2,2,1,1,6,32,1
1,1,1,1,1,2,16,1
1,1,1,1,1,6,32,1
2,2,2,2,3,4,5,1
2,2,2,2,2,7,20,1
1,2,1,3,2,6,32,1
2,2,1,3,4,1,32,1
2,2,2,1,1,4,32,1
1,3,1,3,3,4,8,1
1,3,2,2,4,1,32,1
2,2,1,3,2,4,32,1
1,2,1,3,1,8,35,1
2,2,1,3,2,2,22,1
2,1,1,3,1,8,35,1
1,3,1,2,4,6,4,1
2,1,1,1,2,2,25,1
1,3,1,3,1,6,35,1
2,2,1,3,3,7,35,1
2,1,1,2,1,6,32,1
1,3,1,2,4,1,35,1
2,1,1,1,1,1,35,1
1,3,2,1,1,8,20,1
2,3,1,1,2,1,35,1
1,1,2,1,1,6,22,1
1,3,2,1,1,9,32,1
2,3,1,2,1,8,25,1
1,2,2,2,3,1,25,1
1,1,1,2,2,8,25,1
2,1,1,2,1,8,2,1
1,1,1,3,1,8,32,1
1,3,2,2,1,9,5,1
1,1,1,1,3,1,35,1
2,3,1,1,3,1,5,1
2,2,2,1,1,6,25,1
1,1,1,3,1,3,32,1
1,1,1,1,2,2,22,1
1,2,1,1,4,7,25,1
1,1,1,3,3,4,35,1
2,2,1,3,1,7,20,1
2,1,1,2,1,2,25,1
1,1,1,3,2,5,15,1
1,3,1,1,3,2,25,1
2,2,1,2,3,9,35,1
1,1,2,1,3,7,32,1
1,3,2,2,2,6,5,1
2,1,2,3,3,6,25,1
1,1,1,1,1,7,32,1
2,1,2,1,4,5,32,1
1,1,1,2,2,8,35,1
1,2,2,1,1,9,32,1
2,3,2,3,4,7,32,1
1,1,1,3,4,9,25,1
1,1,1,1,3,1,35,1
